Regulator	Target	MI	pvalue
BHLHE40	MGC16142	0.2548810041648249	5.2193469646244495E-5
STAT3	SUMO2	0.24860884651449897	0.0010657119820622896
STAT3	CSNK1G1	0.2358410406917382	0.004539787527535477
BHLHE40	ADAMTS3	0.2479254024102316	0.0010657119820622896
FOSL2	BRP44L	0.2882668642593214	2.6280644327414393E-9
BHLHE40	GLB1L	0.25782583066022857	2.204701587960045E-6
BHLHE40	ADAMTS1	0.2963891072949692	0.0
RUNX1	SEPT3	0.25353443334088727	0.0
FOSL2	WDR1	0.35470918338652113	0.0
STAT3	MED31	0.22990904235912715	4.300246825295062E-7
STAT3	ZFP36L2	0.2569567909493304	4.5227155354155E-10
BHLHE40	TEAD3	0.2685752093795538	0.0
STAT3	MED19	0.28597722149680865	0.0
CEBPB	C9orf167	0.259757401177256	0.0
RUNX1	HCG22	0.25565466910747225	5.2193469646244495E-5
BHLHE40	TIMP1	0.29541092609670155	0.0
CEBPB	FCAR	0.258615787207515	4.5227155354155E-10
CEBPB	KLF12	0.26774839830057817	0.0
CEBPD	C10orf137	0.26900350808039947	0.0010657119820622896
FOSL2	PAM	0.2622890534699328	8.112773786095318E-8
FOSL2	MED15	0.23309693938166431	2.4040999261343288E-4
STAT3	LRP10	0.2994369319994326	0.0
FOSL2	MED19	0.2603902458857974	1.092015777803823E-5
BHLHE40	NME1-NME2	0.27655963522578475	0.004539787527535477
FOSL2	PI3	0.31758197219819534	0.0
STAT3	RORB	0.23642799095435343	0.01855443637692744
CEBPB	FCGR2A	0.41012094183042147	0.0
CEBPB	FCGR2B	0.33430375104246607	0.0
CEBPB	FCGR2C	0.28882730015404084	0.0
BHLHE40	ELMO1	0.25480938369877687	7.334133300673784E-11
BHLHE40	RAB36	0.25472357900344095	5.2193469646244495E-5
BHLHE40	RAB3B	0.25996469065229116	4.300246825295062E-7
CEBPB	FCGR3A	0.34846412642078145	0.0
BHLHE40	LOC100130557	0.24538696517818373	0.01855443637692744
CEBPD	ANPEP	0.27726801649693206	1.092015777803823E-5
BHLHE40	HFE	0.2777355624091809	0.0
CEBPB	SIL1	0.31948435860603747	0.0
BHLHE40	METTL7B	0.2649780475103417	0.0010657119820622896
CEBPB	FCGR1A	0.27630097225443234	0.0
CEBPB	FCGR1B	0.26987386158701243	0.0
CEBPB	FCGR1C	0.29543088892510727	0.0
CEBPD	TP53I13	0.2679557728069014	0.004539787527535477
RUNX1	CEP250	0.27976532432217777	5.2193469646244495E-5
STAT3	UBE2CBP	0.28909920983094356	4.300246825295062E-7
BHLHE40	FAM38A	0.29459293817106236	1.4814949267361044E-8
RUNX1	AKNAD1	0.2560308330676053	1.2223555501122974E-11
CEBPB	ARRB2	0.2810799368546131	0.0
CEBPB	PRSS23	0.31138545713223686	4.5227155354155E-10
FOSL2	LRP10	0.2932158591471327	0.0
FOSL2	NMUR1	0.29134394884948495	4.300246825295062E-7
RUNX1	C1orf96	0.24581703736430996	2.204701587960045E-6
CEBPB	CTTNBP2	0.2569548267576015	2.6280644327414393E-9
CEBPB	SIT1	0.25103380985150214	0.0
RUNX1	HS3ST3A1	0.228691800746204	0.01855443637692744
CEBPB	PRSS36	0.2695087914776463	0.0
STAT3	FGFRL1	0.26676373258412184	1.092015777803823E-5
RUNX1	C1orf66	0.238944098103546	0.0010657119820622896
BHLHE40	HN1	0.2512219172931792	2.204701587960045E-6
STAT3	HAUS1	0.25653093678826294	0.0
FOSL2	PVR	0.29918596617333415	0.0
BHLHE40	HK1	0.26006805988807663	2.204701587960045E-6
BHLHE40	HK2	0.2864785189555905	0.0
BHLHE40	HK3	0.31570101685755864	0.0
FOSL2	THBS1	0.33273424636661125	0.0
CEBPD	PTGS2	0.33573009800915354	0.0
BHLHE40	LILRA6	0.2550626819711585	1.092015777803823E-5
STAT3	DIABLO	0.26582350641761454	0.0
FOSL2	ACPP	0.260341512336098	2.4040999261343288E-4
FOSL2	KIAA1539	0.2585089452077805	1.092015777803823E-5
BHLHE40	LILRB3	0.2648815559695629	4.300246825295062E-7
FOSL2	ACP2	0.2840269288559163	0.0
BHLHE40	SIRT2	0.25478803969289615	2.204701587960045E-6
BHLHE40	SIRT6	0.2552000585841217	0.01855443637692744
FOSL2	PACSIN1	0.2732736072020749	2.4040999261343288E-4
RUNX1	LOXL2	0.3031567544181015	7.334133300673784E-11
FOSL2	MAPK13	0.2772264248318452	0.004539787527535477
RUNX1	LOXL1	0.31267758564451276	0.0
RUNX1	ANO1	0.2503441836270295	0.0
CEBPB	FAM106C	0.23836720437326087	2.4040999261343288E-4
CEBPD	P4HB	0.29953064204422797	7.334133300673784E-11
RUNX1	GPR84	0.24792405705956153	0.01855443637692744
BHLHE40	TNS1	0.2606546480412015	0.01855443637692744
BHLHE40	P4HA2	0.2927359053046561	5.2193469646244495E-5
FOSL2	ACTB	0.273324924980503	1.2223555501122974E-11
RUNX1	GPR61	0.2563369343726737	4.300246825295062E-7
STAT3	NAV2	0.26449946639485855	0.004539787527535477
BHLHE40	IL8	0.3039950609185484	0.0
STAT3	OLFML2A	0.2673868261465579	0.01855443637692744
CEBPD	FBXW11	0.2562664328369897	2.6280644327414393E-9
STAT3	RNF5	0.2684135289617945	0.0010657119820622896
CEBPD	SSTR2	0.25558572732353607	0.0
FOSL2	OMG	0.2604858593552161	2.204701587960045E-6
BHLHE40	NKIRAS2	0.24959683499749805	0.01855443637692744
FOSL2	OSM	0.31337809521276233	2.4040999261343288E-4
CEBPB	C9orf140	0.25048138095096034	4.5227155354155E-10
BHLHE40	FAM20C	0.36697126699595817	0.0
CEBPD	DDX60L	0.2582353627995371	2.204701587960045E-6
BHLHE40	PAMR1	0.2514997639024798	0.0010657119820622896
FOSL2	LOC401093	0.2806471210556034	0.0
CEBPB	KCNB1	0.2276574532011609	2.4040999261343288E-4
CEBPD	CEP68	0.29094406533972905	0.0010657119820622896
CEBPB	KCNA5	0.2694014631563056	0.004539787527535477
CEBPB	KCNA2	0.25782692823895287	0.0
CEBPB	JUNB	0.4631339219937606	0.0
CEBPD	C5orf62	0.3091875518473809	0.0
CEBPD	TCTEX1D2	0.2388979836349941	0.01855443637692744
RUNX1	SELE	0.2701502399436206	0.004539787527535477
RUNX1	SRPK2	0.24907921354789248	4.300246825295062E-7
RUNX1	HPSE2	0.22709770687665948	4.300246825295062E-7
STAT3	TCOF1	0.25730139559384446	1.092015777803823E-5
STAT3	OVCA2	0.248615110603112	0.01855443637692744
BHLHE40	ADM	0.4047843019655932	0.0
RUNX1	MBOAT7	0.24075448689938475	4.300246825295062E-7
RUNX1	AQP3	0.26567748726045837	2.4040999261343288E-4
RUNX1	AQP5	0.2571761176124529	1.092015777803823E-5
RUNX1	LRRC32	0.2497819621106486	4.300246825295062E-7
CEBPD	KLF6	0.2918050917847889	4.300246825295062E-7
BHLHE40	ICAM1	0.3673843568957359	0.0
RUNX1	LRRC20	0.25961418768107486	7.334133300673784E-11
FOSL2	SEMA6B	0.28449498168362564	1.2223555501122974E-11
FOSL2	NME3	0.2565395758416003	2.4040999261343288E-4
FOSL2	LOC283314	0.26284083853977014	1.092015777803823E-5
FOSL2	REL	0.2496534057697875	4.300246825295062E-7
STAT3	TMBIM6	0.23628568528171803	8.112773786095318E-8
FOSL2	NME1	0.24336316640168873	0.01855443637692744
STAT3	TMBIM4	0.2756627974587999	2.204701587960045E-6
FOSL2	YEATS4	0.2639727494422617	1.4814949267361044E-8
CEBPB	KCNE3	0.276131647467111	0.004539787527535477
CEBPB	KCTD15	0.29493448235533615	4.5227155354155E-10
RUNX1	SRPX2	0.306389742559115	0.0
CEBPB	KCND2	0.26331790341467876	0.0
BHLHE40	ANG	0.2784250753780884	0.0
STAT3	ATP5L	0.26972761929472405	0.0
STAT3	ATP5O	0.2614748938714822	0.0
STAT3	ATP5B	0.27466933780916797	0.0
STAT3	ATP5I	0.23110585596205638	4.300246825295062E-7
STAT3	ATP5J	0.26159622024111473	0.0
CEBPB	DRAM1	0.3351773549761047	0.0
FOSL2	AFF1	0.2526440708974357	0.01855443637692744
CEBPB	SOX8	0.2683402344147374	0.0
CEBPB	SOX6	0.3302370088023647	0.0
CEBPB	SOX4	0.24250412919764375	2.4040999261343288E-4
CEBPB	SOX2	0.2559104151876702	2.204701587960045E-6
RUNX1	ARL3	0.24922609024105344	0.0010657119820622896
STAT3	CUEDC2	0.26005192849267206	8.112773786095318E-8
RUNX1	KDELR1	0.26879285878988163	1.092015777803823E-5
BHLHE40	ANAPC7	0.27882601885060193	0.0
STAT3	RUNX1	0.3242917518180853	0.004539787527535477
RUNX1	LRRC67	0.29261499115478284	8.112773786095318E-8
RUNX1	LRRC8D	0.257223242781785	0.0
RUNX1	LRRC8E	0.2736019627463512	0.0
BHLHE40	CAMTA2	0.24088503060770983	0.004539787527535477
STAT3	CSNK1D	0.2603745492101095	0.0
STAT3	UCHL1	0.2600430490077923	0.0
RUNX1	ARF6	0.2981654287875496	0.0
BHLHE40	LOC283314	0.25454106846527086	2.4040999261343288E-4
RUNX1	PPP1R3B	0.3271596090549246	2.6280644327414393E-9
RUNX1	PPP1R3E	0.2387041828040838	0.0
FOSL2	PDIA5	0.2906095822449464	0.0
RUNX1	PARP10	0.24984021651656638	2.4040999261343288E-4
CEBPB	SPI1	0.350797165070886	0.0
CEBPB	SPEN	0.23654384694034405	0.004539787527535477
RUNX1	PAQR8	0.24513822753852038	4.300246825295062E-7
RUNX1	PAQR4	0.2730366827930256	0.01855443637692744
CEBPB	LGALS12	0.2883318204872065	0.0
BHLHE40	LTBP1	0.2675744828079301	0.0
RUNX1	SNAPC4	0.2392191371601177	0.0010657119820622896
BHLHE40	LTBP2	0.3064689641036114	0.0
BHLHE40	LTBP3	0.2842666184583594	0.0
CEBPB	BRP44	0.2414788440558506	2.6280644327414393E-9
FOSL2	RUNX1	0.3000190342865383	0.0
FOSL2	RUNX2	0.2662661475111492	4.300246825295062E-7
CEBPD	NFE2L2	0.2818520257270725	0.0
CEBPB	TBKBP1	0.2403144451852089	2.204701587960045E-6
BHLHE40	MGC21881	0.24045525772954682	0.004539787527535477
BHLHE40	PDXK	0.27910981178388716	2.4040999261343288E-4
STAT3	WBP1	0.2868285830874496	0.0
CEBPB	SPP1	0.2998177463780136	0.0
FOSL2	TUBB3	0.2598958334065352	1.4814949267361044E-8
RUNX1	CDKN1B	0.2645735640885192	0.0
STAT3	COX5A	0.24155295959645134	0.0
STAT3	COX5B	0.25355351343558963	0.0
STAT3	ENSA	0.24596211998247836	1.092015777803823E-5
BHLHE40	PDPN	0.2890137544067852	7.334133300673784E-11
FOSL2	BTBD17	0.2704571686247626	1.4814949267361044E-8
FOSL2	BTBD11	0.2678404922168839	0.0
FOSL2	FLJ10038	0.2340544065857978	0.004539787527535477
FOSL2	SLC9A1	0.3378391850180433	0.0
FOSL2	EREG	0.30884944176687407	8.112773786095318E-8
FOSL2	RUNDC3A	0.27157655694614985	4.5227155354155E-10
STAT3	NHP2	0.2521815868974387	0.004539787527535477
RUNX1	WDR17	0.2522066786753043	1.092015777803823E-5
BHLHE40	PDK3	0.23183283115191428	0.01855443637692744
RUNX1	WDR24	0.2409615415648108	0.01855443637692744
CEBPB	MYBPH	0.2755470476624389	0.0
CEBPB	KLHL6	0.26350029705897493	1.2223555501122974E-11
STAT3	ENHO	0.295748201084156	4.5227155354155E-10
RUNX1	FAM104B	0.27934766788770415	1.4814949267361044E-8
CEBPD	OPHN1	0.2823083834539063	4.5227155354155E-10
CEBPB	KCNQ1	0.27796396405633295	0.0
STAT3	POM121C	0.23966013786392099	0.01855443637692744
STAT3	INPP1	0.3150042013257411	0.0
RUNX1	HSD3B7	0.270037114638933	4.300246825295062E-7
CEBPD	MYO1G	0.33024584334217966	0.004539787527535477
CEBPD	G3BP2	0.24401038479584508	5.2193469646244495E-5
CEBPB	EVI2B	0.27778315980729873	1.4814949267361044E-8
CEBPB	CEBPD	0.5700622238034984	0.0
CEBPB	KCNK6	0.2639504535102769	4.5227155354155E-10
CEBPB	CEBPA	0.2757960698068698	2.204701587960045E-6
CEBPD	CDKN1A	0.2919426060507073	4.5227155354155E-10
BHLHE40	TPP1	0.3015841212714597	0.0
BHLHE40	ZSCAN2	0.27460567002223607	0.0
FOSL2	ATOH7	0.2570154095324799	5.2193469646244495E-5
CEBPB	AGPAT2	0.3205147155261366	0.0
RUNX1	PARP4	0.27294731735334	2.204701587960045E-6
CEBPD	PLA2G2A	0.318203132666456	0.0
CEBPB	GIMAP5	0.2686327442254232	0.0
CEBPB	GIMAP1	0.2564756633359764	0.0
CEBPB	GIMAP2	0.2533709818650553	7.334133300673784E-11
CEBPB	GIMAP4	0.27998755318052826	0.0
BHLHE40	GJA1	0.2533092723466153	2.204701587960045E-6
RUNX1	HOMER2	0.28024717645174246	0.004539787527535477
BHLHE40	GJB3	0.28176199085284415	0.0010657119820622896
BHLHE40	CA9	0.26213319347526876	0.0010657119820622896
STAT3	C21orf62	0.2659243044383627	0.0
CEBPB	LILRB2	0.3544703272182016	0.0
CEBPB	LILRB3	0.3559283032247163	0.0
CEBPB	LILRB4	0.2566022012444833	7.334133300673784E-11
CEBPB	LILRB1	0.3008224361752811	0.0
RUNX1	PARVB	0.26619714200393824	2.204701587960045E-6
RUNX1	PARVA	0.26750778758581245	1.092015777803823E-5
BHLHE40	RNMTL1	0.24472590598180483	0.004539787527535477
CEBPB	LILRA1	0.27931453434449177	5.2193469646244495E-5
CEBPB	LILRA2	0.2700819721434654	0.004539787527535477
CEBPB	LILRA3	0.2686233046892261	0.0
STAT3	ANAPC5	0.2621863624303997	0.0
CEBPB	LILRA5	0.2952739484710318	0.0
CEBPB	LILRA6	0.2696305378609697	0.0
RUNX1	KLHDC3	0.26657606214259966	0.0
CEBPB	BAIAP2L1	0.2694887831928748	0.004539787527535477
CEBPB	FGD2	0.251228339191616	4.5227155354155E-10
BHLHE40	WDR18	0.2288877830179134	0.0010657119820622896
BHLHE40	GNAS	0.2541714295224652	0.0
BHLHE40	CAST	0.3162583593948042	0.0
BHLHE40	CAV1	0.2981326043691232	0.0
RUNX1	FAAH	0.28232098700784075	0.0
BHLHE40	WDR70	0.23996268974363882	2.6280644327414393E-9
CEBPD	HMGN5	0.26332251998754047	0.0
STAT3	MAD2L2	0.2676330853538923	8.112773786095318E-8
STAT3	MAD2L1	0.2655422379517293	0.0
FOSL2	TNC	0.3960093573998038	0.0
FOSL2	NOD2	0.2925770123450447	8.112773786095318E-8
FOSL2	NOD1	0.30494798848321103	0.0
BHLHE40	GPR55	0.2558998542783852	0.004539787527535477
FOSL2	APEX1	0.23873597907518265	0.0010657119820622896
FOSL2	ETV6	0.38132887887771316	0.0
RUNX1	PHACTR3	0.2878705068219715	0.0
RUNX1	PHACTR1	0.2648945855100396	7.334133300673784E-11
CEBPB	CHCHD7	0.2799798732145434	5.2193469646244495E-5
FOSL2	ETV3	0.30078594700940664	0.0
CEBPB	AZI1	0.2544873198864002	1.092015777803823E-5
BHLHE40	GPR97	0.3056974610262984	0.0
BHLHE40	GPR84	0.305876938258414	2.4040999261343288E-4
BHLHE40	NFKB1	0.32162963702383807	0.0
BHLHE40	NFKB2	0.27539608910222735	0.0
STAT3	COX7B	0.2560793214779645	0.0
CEBPB	CECR2	0.2603654301156273	4.5227155354155E-10
STAT3	CNTNAP1	0.26995913243305375	0.0
BHLHE40	GDAP1L1	0.24760888570729203	8.112773786095318E-8
RUNX1	CSDAP1	0.285630677013124	0.0010657119820622896
CEBPB	TSHZ1	0.24920444109474985	8.112773786095318E-8
CEBPB	CD300E	0.2683859339108171	0.01855443637692744
CEBPB	CD300C	0.32318813669476787	0.0
CEBPB	CD300A	0.3469018100810028	0.0
RUNX1	C8orf45	0.2802220520934829	0.0
RUNX1	C8orf46	0.279999206872555	0.0
FOSL2	UBC	0.26022733611469606	1.092015777803823E-5
CEBPB	AADAT	0.2646182079680704	1.2223555501122974E-11
RUNX1	SGSH	0.2648678324164675	8.112773786095318E-8
RUNX1	TBXA2R	0.2971947713498561	0.0
RUNX1	ELAVL2	0.2447664582245004	4.5227155354155E-10
FOSL2	ETF1	0.22853110760136805	0.004539787527535477
CEBPB	OAZ1	0.25017706524083644	0.0
BHLHE40	DUSP3	0.3452888277497344	0.0
BHLHE40	CA12	0.31397054486962966	0.0
BHLHE40	LOC283050	0.24829875295329243	2.204701587960045E-6
BHLHE40	CHST2	0.2320627441687129	0.01855443637692744
BHLHE40	CHST4	0.25627109424799327	5.2193469646244495E-5
STAT3	ESYT1	0.28920236132322413	2.4040999261343288E-4
BHLHE40	PARP9	0.24592372923453312	5.2193469646244495E-5
RUNX1	ARSI	0.2704065202995377	0.0
RUNX1	ARSJ	0.28516856651127137	0.0
STAT3	NFIC	0.25689841633929855	5.2193469646244495E-5
BHLHE40	PFN2	0.2736792375402703	0.004539787527535477
FOSL2	LRRN4CL	0.2549440045626571	0.01855443637692744
FOSL2	SPOCD1	0.3522255215071104	0.0
CEBPB	CEACAM4	0.2515451702608973	0.0
BHLHE40	HLA-H	0.254172861469937	0.004539787527535477
BHLHE40	HLA-J	0.27744332207134365	5.2193469646244495E-5
CEBPB	ARRDC2	0.24891196474491084	0.0
CEBPB	SNRK	0.36381309056455663	0.0
CEBPB	YIPF1	0.239033731781272	2.4040999261343288E-4
RUNX1	FLOT1	0.24096362677903785	0.01855443637692744
FOSL2	SRF	0.3477552556130978	0.0
CEBPB	SNX9	0.26282199912070603	1.092015777803823E-5
CEBPB	PPP1R3D	0.2471065822710357	0.004539787527535477
BHLHE40	GLRB	0.24380492137369056	2.4040999261343288E-4
BHLHE40	PFKP	0.2696611391009964	7.334133300673784E-11
BHLHE40	PFKL	0.3279949287820985	0.0
FOSL2	RAPGEF4	0.2687844039704429	4.300246825295062E-7
CEBPB	RALGAPA1	0.25153902391486	2.6280644327414393E-9
FOSL2	SPOCK2	0.29177277831782344	4.5227155354155E-10
CEBPB	PDIK1L	0.25897100588886063	0.0
FOSL2	JAK3	0.29069716037825344	0.0010657119820622896
FOSL2	INPP1	0.2639797666398085	2.4040999261343288E-4
RUNX1	KCNJ11	0.2737725390190362	0.004539787527535477
RUNX1	KCNIP3	0.27541349657346365	0.0
CEBPB	SOCS1	0.29081679780911684	0.0
CEBPB	SOCS3	0.4725373890002856	1.4814949267361044E-8
FOSL2	KIAA1949	0.45344370931924566	0.0
CEBPB	SOCS7	0.2351014620211038	0.004539787527535477
RUNX1	RAB3IP	0.272079140787848	0.004539787527535477
FOSL2	SYP	0.26523046153981117	0.0
CEBPB	TFCP2	0.2472399725290226	2.4040999261343288E-4
STAT3	NEXN	0.23522351292085356	2.4040999261343288E-4
CEBPB	CELSR3	0.26512091686033956	0.0
CEBPD	HSD11B1	0.2812547717779426	0.004539787527535477
CEBPD	C1RL	0.41830299495038004	0.0
RUNX1	UBE2E2	0.24528576990353887	0.0
FOSL2	KCNJ15	0.25711546849947536	1.092015777803823E-5
CEBPB	SEZ6L	0.24299285018980382	2.6280644327414393E-9
CEBPB	TET2	0.24795626904439966	5.2193469646244495E-5
FOSL2	GFPT2	0.2920261993462878	4.300246825295062E-7
STAT3	ECE1	0.30632002280562054	0.0
BHLHE40	HOXA11	0.2730880872499033	0.004539787527535477
RUNX1	VIPR2	0.3073184960830821	0.0
BHLHE40	CLCF1	0.3997518070074988	0.0
CEBPB	C3AR1	0.2971642115941177	0.0
RUNX1	DHX58	0.2631879383430678	0.0
FOSL2	NEDD9	0.30382057148211883	1.092015777803823E-5
CEBPB	BRD8	0.25525405425040204	0.0
CEBPB	FAM155B	0.24830947451260485	0.004539787527535477
CEBPB	DNASE1L1	0.2650894343087622	0.01855443637692744
BHLHE40	CTSZ	0.2609922259671197	5.2193469646244495E-5
BHLHE40	C9orf64	0.281781881233013	0.01855443637692744
BHLHE40	C9orf69	0.23567957681633872	0.01855443637692744
RUNX1	PODXL	0.2776597313591346	0.0
CEBPD	TNIP2	0.2529205249602162	1.092015777803823E-5
CEBPD	TNIP1	0.2673939276507165	2.204701587960045E-6
CEBPB	BRI3	0.2812258890031796	0.0
CEBPB	MAP3K8	0.4110639481429054	0.0
STAT3	C19orf43	0.25667050863978286	2.6280644327414393E-9
FOSL2	MRPL38	0.25319278554273605	7.334133300673784E-11
FOSL2	MRPL34	0.2537830318708569	1.092015777803823E-5
CEBPB	SMARCC1	0.24936703457324458	5.2193469646244495E-5
CEBPB	SMARCC2	0.26610947550612213	2.4040999261343288E-4
CEBPB	TFEB	0.25833915424345205	0.0010657119820622896
CEBPB	TFEC	0.265100505319767	1.092015777803823E-5
FOSL2	MRPL45	0.2671139150937387	0.0
STAT3	RFPL3S	0.28570579531869306	2.6280644327414393E-9
STAT3	TRANK1	0.2461931160002696	1.092015777803823E-5
FOSL2	MMP1	0.2804534043621531	2.4040999261343288E-4
FOSL2	MMP7	0.29250942128102536	0.004539787527535477
CEBPB	SMARCA4	0.24797135410231919	0.0
FOSL2	HSPG2	0.3115492116791244	2.6280644327414393E-9
CEBPB	RASD1	0.27679306773149215	1.092015777803823E-5
CEBPD	DHX58	0.26355556467276015	0.0
CEBPB	SMARCD1	0.26301933511907977	0.0
RUNX1	TMEM87B	0.24715251116643355	0.0
CEBPB	H2AFJ	0.29990049300975796	0.0
STAT3	RHOC	0.2826823672051709	0.0
BHLHE40	CTF1	0.24584296510653403	1.2223555501122974E-11
RUNX1	MXRA5	0.3351701778698766	0.0
CEBPD	KDELR3	0.29919508668431793	0.0
CEBPB	STEAP3	0.320461487763583	0.0
FOSL2	MEIS3	0.2652572790050493	0.004539787527535477
FOSL2	MEIS1	0.2601672085232073	0.0010657119820622896
CEBPD	KDELR1	0.22929496348170422	0.01855443637692744
STAT3	AIP	0.2449162932973887	0.01855443637692744
FOSL2	HSPA5	0.28345759711148444	0.0
FOSL2	HSPA6	0.31875863037201874	0.0
CEBPB	HNRNPH3	0.2662115664509326	0.0
BHLHE40	PLA2G4A	0.2479000195832943	4.300246825295062E-7
CEBPB	SELPLG	0.2679613148271452	0.0010657119820622896
CEBPB	MGC16384	0.23710164221154018	0.01855443637692744
CEBPB	FAM168B	0.27866743880127604	1.092015777803823E-5
CEBPD	DDIT4	0.24851508508407666	4.300246825295062E-7
CEBPB	KIF21A	0.24896064650217567	0.004539787527535477
CEBPB	FAM168A	0.2376436623444031	0.01855443637692744
FOSL2	DSC2	0.27770515129122414	0.0
CEBPB	TNNI2	0.2656597442350174	2.4040999261343288E-4
BHLHE40	SLC10A3	0.2681426273072566	2.6280644327414393E-9
BHLHE40	PRIM2	0.25300027363373107	4.300246825295062E-7
CEBPB	TBC1D24	0.24477444435889642	0.0010657119820622896
STAT3	ING4	0.2547698185779118	0.0
CEBPB	MAP4K5	0.26385788499859186	0.004539787527535477
BHLHE40	LMLN	0.286310619377388	0.0
BHLHE40	LMNA	0.3548589020472698	0.0
FOSL2	SCHIP1	0.3163205790110921	0.0
CEBPB	MTHFS	0.2694070285469904	0.0
CEBPD	CISH	0.25005606281959075	0.004539787527535477
FOSL2	SAMD13	0.27420941541262456	0.0
FOSL2	ORC6L	0.2872856247158206	0.0010657119820622896
STAT3	PHRF1	0.24329092345769318	0.004539787527535477
FOSL2	ORC4L	0.3013191987009184	0.0010657119820622896
BHLHE40	WHAMM	0.24334107048141213	1.092015777803823E-5
CEBPB	GAB1	0.24258803504478324	4.300246825295062E-7
FOSL2	SAMD4B	0.2381044468966694	1.4814949267361044E-8
FOSL2	APOL6	0.2748040981188504	0.004539787527535477
CEBPB	BST2	0.24130382063359998	5.2193469646244495E-5
FOSL2	PRSS23	0.29091909602130217	0.0
CEBPB	BST1	0.23377411048249538	2.4040999261343288E-4
BHLHE40	NACC2	0.2737283910674264	7.334133300673784E-11
RUNX1	SALL4	0.23418468961470532	0.0010657119820622896
BHLHE40	CSF3	0.31014743309690457	5.2193469646244495E-5
BHLHE40	C9orf89	0.25364592568495287	8.112773786095318E-8
CEBPB	FAM174A	0.26996729953488136	2.4040999261343288E-4
BHLHE40	PYGL	0.29028503581027637	0.0
CEBPB	MBTD1	0.2732222438758106	0.0
CEBPB	FAM176B	0.26460094402411893	0.0
CEBPD	UNC80	0.2745071021793578	0.004539787527535477
CEBPB	TGM2	0.2745097183023384	0.0
CEBPB	NTAN1	0.3181100267589533	0.0
BHLHE40	CSDA	0.29367352773075495	0.004539787527535477
CEBPB	QRICH1	0.2615484649455628	7.334133300673784E-11
CEBPB	KIAA1211	0.2895779372800512	2.6280644327414393E-9
RUNX1	POFUT1	0.244433403115545	4.5227155354155E-10
RUNX1	POFUT2	0.2643241991809221	0.004539787527535477
CEBPB	MGAT1	0.3705482572154701	0.0
CEBPB	KIAA1267	0.24674355798661204	0.0
CEBPB	GALM	0.25916193110946106	0.004539787527535477
RUNX1	ARCN1	0.26401910130482215	0.01855443637692744
BHLHE40	C19orf66	0.3005762762089512	0.0
RUNX1	BICC1	0.2885735738252167	1.4814949267361044E-8
STAT3	ZBTB42	0.2650735563007609	1.2223555501122974E-11
STAT3	ZBTB38	0.30529285248391785	8.112773786095318E-8
FOSL2	IFFO2	0.30745444041634534	0.0
STAT3	LIN7B	0.23932239629397578	0.0
FOSL2	ALG1L	0.27486325972771636	0.0
CEBPB	FAM177B	0.2533590307373962	0.0
STAT3	NDST1	0.2994120954432918	0.004539787527535477
BHLHE40	LPXN	0.25037470202727635	0.004539787527535477
STAT3	EAF1	0.28779147131933064	5.2193469646244495E-5
FOSL2	SPATS2L	0.287096806305366	2.204701587960045E-6
CEBPD	SERPINE1	0.3572390341205043	0.0
CEBPD	SERPING1	0.33769507149062644	0.0
RUNX1	ADAMTS1	0.29065765751141814	0.0
FOSL2	MPND	0.2695917314848716	0.01855443637692744
CEBPD	ANKRD44	0.27947169470243904	0.004539787527535477
CEBPD	PLS3	0.2536247159733388	0.0010657119820622896
FOSL2	UNC13D	0.2989710966515525	0.0
RUNX1	ADAM19	0.25961166025170973	0.0
RUNX1	ADAM10	0.3002842241934703	0.0
RUNX1	SAMD9	0.25569807620257096	0.004539787527535477
RUNX1	ADAM12	0.35255967439009284	0.0
RUNX1	ADAM22	0.2565100699500351	0.004539787527535477
BHLHE40	ACSS3	0.26879976190948757	0.0
STAT3	B3GALT2	0.2540199205490485	0.0010657119820622896
CEBPD	PLP2	0.3057750495988106	4.300246825295062E-7
RUNX1	MCART6	0.27982141317403303	0.0
STAT3	PSMD10	0.23024255585932726	2.4040999261343288E-4
STAT3	PSMD13	0.252218633520541	8.112773786095318E-8
CEBPB	C1RL	0.387425182784024	2.4040999261343288E-4
CEBPD	SERPINA3	0.3069972861137392	0.0010657119820622896
CEBPD	SERPINA5	0.26151551348090635	4.300246825295062E-7
STAT3	RFX2	0.25582670249353145	0.0
CEBPD	SERPINB8	0.28519984126186576	2.4040999261343288E-4
STAT3	VGLL4	0.258393891868846	0.004539787527535477
RUNX1	PDIA3P	0.2644318535990971	0.0
CEBPB	C1QB	0.35429078353837734	0.0
CEBPB	C1QC	0.3619797140290937	0.0
CEBPB	XPO5	0.27805211330274343	0.0
CEBPB	C1QA	0.3884092743315275	0.0
CEBPB	BPTF	0.252683802557176	0.0
RUNX1	TAGLN	0.24083344435887796	2.6280644327414393E-9
CEBPD	PLAU	0.2845234476239765	2.4040999261343288E-4
RUNX1	VEGFC	0.24706476414682393	0.01855443637692744
CEBPD	PLB1	0.31129201861171957	0.004539787527535477
CEBPB	KBTBD6	0.2680349061330271	0.0
CEBPB	KBTBD7	0.2651886546065467	0.0
CEBPB	SECTM1	0.4076583613679514	0.0
CEBPD	PSMB9	0.2622193898831885	0.01855443637692744
CEBPB	WIPI1	0.29566401044585916	0.0
CEBPB	TDO2	0.2770295663761168	4.300246825295062E-7
BHLHE40	SLC12A4	0.2586385556474127	0.004539787527535477
